"uniform_id","trialid","trial","trial.nwords","nblink","nrun","nfix","nout","sac","skip","refix","reg","mfix","firstpass","rereading","total","rate","ACCURACY"
"ge_zu_33",3,"Im Leistungssport ist Doping die",190,20,84,481,0,7.677,0.521,0.448,0.473,223,50575,56559,107134,106,4
"ge_zu_33",5,"Der Weltumwelttag oder auch Tag",152,16,86,462,0,7.457,0.493,0.508,0.575,238,50381,59618,109999,83,3
"ge_zu_33",7,"Eine Weinprobe ist die sensorische",198,11,73,417,0,7.882,0.535,0.39,0.372,231,49184,46992,96176,124,4
"ge_zu_34",1,"In der alten römischen Religion",174,1,23,224,0,7.179,0.345,0.336,0.164,223,39808,10125,49933,209,4
"ge_zu_34",10,"Eine Nationalflagge symbolisiert als Flagge",180,2,23,215,0,8.417,0.461,0.248,0.211,200,33938,9037,42975,251,4
"ge_zu_34",11,"Die Internationale Union für Naturschutz",171,5,21,213,0,8.101,0.392,0.378,0.151,223,37345,10129,47474,216,4
"ge_zu_34",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,6,12,181,0,10.075,0.381,0.238,0.133,210,30126,7885,38011,253,2
"ge_zu_34",2,"Das Wort Shaka, begleitet von",159,1,25,215,0,7.258,0.453,0.254,0.177,218,37322,9557,46879,204,4
"ge_zu_34",3,"Im Leistungssport ist Doping die",190,1,29,274,0,7.959,0.384,0.299,0.177,208,38465,18640,57105,200,4
"ge_zu_34",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,3,24,229,0,7.616,0.494,0.319,0.185,205,38624,8372,46996,230,2
"ge_zu_34",5,"Der Weltumwelttag oder auch Tag",152,5,26,240,0,8.454,0.329,0.336,0.197,210,38281,12109,50390,181,4
"ge_zu_34",6,"Das Monokelist eine Sehhilfe, die",149,4,29,263,0,7.528,0.309,0.315,0.274,209,36207,18866,55073,162,3
"ge_zu_34",7,"Eine Weinprobe ist die sensorische",198,7,21,250,0,8.076,0.429,0.283,0.145,206,39756,11717,51473,231,4
"ge_zu_34",8,"Orangensaft ist ein Fruchtsaft, der",132,2,16,193,0,8.287,0.288,0.36,0.16,210,33051,7574,40625,195,4
"ge_zu_34",9,"Der Imker beschäftigt sich mit",173,6,17,205,0,8.588,0.341,0.276,0.138,208,35385,7338,42723,243,2
"ge_zu_35",1,"In der alten römischen Religion",174,12,22,208,0,7.728,0.448,0.294,0.193,201,29884,11994,41878,249,4
"ge_zu_35",10,"Eine Nationalflagge symbolisiert als Flagge",180,16,23,205,0,9.545,0.417,0.324,0.189,169,25601,9002,34603,312,4
"ge_zu_35",11,"Die Internationale Union für Naturschutz",171,22,24,233,0,9.206,0.398,0.31,0.204,176,25511,15488,40999,250,4
"ge_zu_35",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,20,23,197,0,10.165,0.475,0.279,0.243,184,26910,9278,36188,265,4
"ge_zu_35",2,"Das Wort Shaka, begleitet von",159,10,26,210,0,7.967,0.39,0.313,0.209,181,26267,11846,38113,250,4
"ge_zu_35",3,"Im Leistungssport ist Doping die",190,10,15,202,0,8.415,0.384,0.388,0.107,179,29753,6470,36223,315,4
"ge_zu_35",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,21,41,359,0,10.448,0.411,0.326,0.235,178,30306,33743,64049,169,4
"ge_zu_35",5,"Der Weltumwelttag oder auch Tag",152,14,19,208,0,8.973,0.395,0.367,0.143,184,28948,9231,38179,239,3
"ge_zu_35",6,"Das Monokelist eine Sehhilfe, die",149,18,27,219,0,9.265,0.55,0.366,0.238,170,21942,15396,37338,239,4
"ge_zu_35",7,"Eine Weinprobe ist die sensorische",198,15,24,250,0,10.11,0.399,0.292,0.192,172,29640,13480,43120,276,4
"ge_zu_35",8,"Orangensaft ist ein Fruchtsaft, der",132,13,27,283,0,9.305,0.394,0.388,0.255,176,25602,24322,49924,159,4
"ge_zu_37",1,"In der alten römischen Religion",174,20,47,333,0,6.103,0.443,0.419,0.365,249,55294,27509,82803,126,1
"ge_zu_37",10,"Eine Nationalflagge symbolisiert als Flagge",180,1,51,302,0,7.488,0.578,0.432,0.345,246,53833,20365,74198,146,3
"ge_zu_37",11,"Die Internationale Union für Naturschutz",171,2,53,336,1,7.879,0.778,0.441,0.357,236,49330,29865,79195,130,3
"ge_zu_37",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,2,46,283,0,7.456,0.356,0.406,0.348,233,46769,19036,65805,146,4
"ge_zu_37",2,"Das Wort Shaka, begleitet von",159,19,62,355,0,6.696,0.472,0.393,0.433,239,51532,33261,84793,113,4
"ge_zu_37",6,"Das Monokelist eine Sehhilfe, die",149,4,42,307,0,6.235,0.302,0.467,0.344,253,52800,24844,77644,115,4
"ge_zu_37",7,"Eine Weinprobe ist die sensorische",198,10,59,363,0,6.498,0.439,0.385,0.325,240,60385,26812,87197,136,2
"ge_zu_37",8,"Orangensaft ist ein Fruchtsaft, der",132,7,46,274,0,6.987,0.515,0.374,0.391,237,41310,23571,64881,122,4
"ge_zu_37",9,"Der Imker beschäftigt sich mit",173,2,51,347,0,7.164,0.434,0.428,0.379,242,56832,26996,83828,124,4
"ge_zu_38",1,"In der alten römischen Religion",174,16,67,378,0,6.468,0.282,0.356,0.368,177,38353,28462,66815,156,3
"ge_zu_38",10,"Eine Nationalflagge symbolisiert als Flagge",180,16,49,326,0,6.53,0.228,0.321,0.298,183,42812,16928,59740,181,4
"ge_zu_38",11,"Die Internationale Union für Naturschutz",171,22,42,390,0,7.976,0.211,0.366,0.261,177,41995,26854,68849,149,4
"ge_zu_38",2,"Das Wort Shaka, begleitet von",159,19,42,351,0,6.161,0.277,0.423,0.282,186,40946,24340,65286,146,4
"ge_zu_38",3,"Im Leistungssport ist Doping die",190,22,54,392,0,7.055,0.221,0.305,0.287,178,40980,28962,69942,163,4
"ge_zu_38",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,30,68,502,0,7.29,0.211,0.368,0.374,184,49548,42983,92531,117,2
"ge_zu_38",5,"Der Weltumwelttag oder auch Tag",152,24,56,425,0,7.465,0.388,0.425,0.342,180,41063,35478,76541,119,3
"ge_zu_38",6,"Das Monokelist eine Sehhilfe, die",149,20,45,345,0,7.195,0.342,0.403,0.324,183,38427,24662,63089,142,3
"ge_zu_38",7,"Eine Weinprobe ist die sensorische",198,16,30,324,0,6.708,0.167,0.333,0.15,176,43174,13750,56924,209,4
"ge_zu_38",8,"Orangensaft ist ein Fruchtsaft, der",132,15,47,321,0,7.697,0.159,0.395,0.339,184,33533,25375,58908,134,4
"ge_zu_39",1,"In der alten römischen Religion",174,3,19,160,0,8.956,0.552,0.24,0.18,214,26751,7457,34208,305,2
"ge_zu_39",2,"Das Wort Shaka, begleitet von",159,3,20,155,0,9.762,0.472,0.19,0.2,204,25152,6428,31580,302,4
"ge_zu_39",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,6,18,180,0,9.771,0.4,0.233,0.167,208,31497,5882,37379,289,2
"ge_zu_39",6,"Das Monokelist eine Sehhilfe, die",149,2,20,187,0,8.925,0.544,0.223,0.188,188,27398,7768,35166,254,4
"ge_zu_39",7,"Eine Weinprobe ist die sensorische",198,5,14,163,0,9.785,0.551,0.131,0.108,189,27953,2918,30871,385,4
"ge_zu_39",8,"Orangensaft ist ein Fruchtsaft, der",132,3,18,141,0,10.675,0.561,0.325,0.195,195,20002,7559,27561,287,4
"ge_zu_4",1,"In der alten römischen Religion",174,9,29,233,0,7.062,0.649,0.289,0.195,166,33177,5508,38685,270,2
"ge_zu_4",10,"Eine Nationalflagge symbolisiert als Flagge",180,8,24,252,0,7.555,0.35,0.375,0.169,175,34667,9396,44063,245,3
"ge_zu_4",11,"Die Internationale Union für Naturschutz",171,11,16,226,0,7.813,0.298,0.446,0.115,173,35548,3551,39099,262,3
"ge_zu_4",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,12,17,211,0,7.495,0.275,0.363,0.129,179,32883,4924,37807,254,1
"ge_zu_4",2,"Das Wort Shaka, begleitet von",159,10,29,237,0,7.028,0.34,0.324,0.23,161,30463,7709,38172,250,4
"ge_zu_4",3,"Im Leistungssport ist Doping die",190,4,14,234,0,8.268,0.4,0.316,0.099,163,34009,4097,38106,299,3
"ge_zu_4",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,5,18,211,0,7.598,0.322,0.281,0.116,170,33366,2463,35829,301,3
"ge_zu_4",6,"Das Monokelist eine Sehhilfe, die",149,10,22,236,0,7.204,0.852,0.427,0.161,161,29415,8608,38023,235,3
"ge_zu_4",7,"Eine Weinprobe ist die sensorische",198,8,25,249,0,7.558,0.328,0.31,0.152,165,35882,5096,40978,290,4
"ge_zu_4",8,"Orangensaft ist ein Fruchtsaft, der",132,9,17,182,0,7.808,0.447,0.412,0.157,163,25788,3941,29729,266,4
"ge_zu_4",9,"Der Imker beschäftigt sich mit",173,11,24,239,0,7.085,0.295,0.368,0.169,179,38963,3931,42894,242,3
"ge_zu_40",1,"In der alten römischen Religion",174,5,16,184,0,7.717,0.264,0.19,0.102,200,33162,3723,36885,283,3
"ge_zu_40",11,"Die Internationale Union für Naturschutz",171,9,14,245,0,7.923,0.251,0.341,0.096,185,35390,10034,45424,226,4
"ge_zu_40",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,4,15,199,0,7.717,0.231,0.225,0.116,188,30404,6944,37348,257,4
"ge_zu_40",2,"Das Wort Shaka, begleitet von",159,6,13,186,0,7.141,0.22,0.217,0.116,199,30995,5991,36986,258,4
"ge_zu_40",3,"Im Leistungssport ist Doping die",190,6,14,215,0,8.389,0.263,0.236,0.095,183,34006,5328,39334,290,4
"ge_zu_40",5,"Der Weltumwelttag oder auch Tag",152,7,13,203,0,8.078,0.243,0.252,0.114,198,34175,5930,40105,227,3
"ge_zu_40",6,"Das Monokelist eine Sehhilfe, die",149,6,13,188,0,6.994,0.228,0.283,0.117,199,31451,5882,37333,239,3
"ge_zu_40",7,"Eine Weinprobe ist die sensorische",198,7,12,234,0,7.62,0.253,0.245,0.071,175,34479,6528,41007,290,4
"ge_zu_40",9,"Der Imker beschäftigt sich mit",173,8,22,243,0,7.718,0.335,0.31,0.147,183,32786,11708,44494,233,4
"ge_zu_41",1,"In der alten römischen Religion",174,31,35,269,0,6.419,0.379,0.318,0.21,215,43894,13914,57808,181,4
"ge_zu_41",10,"Eine Nationalflagge symbolisiert als Flagge",180,30,27,269,0,6.78,0.378,0.329,0.187,214,45663,11839,57502,188,4
"ge_zu_41",11,"Die Internationale Union für Naturschutz",171,34,24,281,1,7.039,0.304,0.401,0.127,220,48907,12791,61698,166,3
"ge_zu_41",2,"Das Wort Shaka, begleitet von",159,32,24,264,0,6.704,0.371,0.406,0.152,220,39975,18182,58157,164,4
"ge_zu_41",3,"Im Leistungssport ist Doping die",190,17,18,259,0,7.06,0.247,0.317,0.108,215,50432,5247,55679,205,4
"ge_zu_41",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,28,16,253,0,6.673,0.217,0.305,0.104,222,49327,6820,56147,192,4
"ge_zu_41",5,"Der Weltumwelttag oder auch Tag",152,30,20,259,0,7.1,0.204,0.371,0.136,235,48262,12475,60737,150,3
"ge_zu_41",7,"Eine Weinprobe ist die sensorische",198,40,23,289,0,6.953,0.571,0.382,0.127,219,51875,11314,63189,188,4
"ge_zu_41",8,"Orangensaft ist ein Fruchtsaft, der",132,34,26,268,0,7.009,0.636,0.409,0.235,219,38231,20506,58737,135,4
"ge_zu_41",9,"Der Imker beschäftigt sich mit",173,40,31,321,0,6.573,0.272,0.416,0.204,224,49367,22567,71934,144,4
"ge_zu_43",1,"In der alten römischen Religion",174,3,30,192,0,9.736,0.557,0.122,0.267,198,28175,9816,37991,275,3
"ge_zu_43",10,"Eine Nationalflagge symbolisiert als Flagge",180,1,20,152,0,10.48,0.544,0.124,0.168,200,26315,4154,30469,354,3
"ge_zu_43",11,"Die Internationale Union für Naturschutz",171,2,20,145,0,11.036,0.637,0.167,0.225,195,23371,4850,28221,364,2
"ge_zu_43",3,"Im Leistungssport ist Doping die",190,1,19,173,0,10.186,0.495,0.158,0.15,197,30009,4001,34010,335,4
"ge_zu_43",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,2,25,168,0,10.065,0.578,0.117,0.211,201,29176,4582,33758,320,4
"ge_zu_43",5,"Der Weltumwelttag oder auch Tag",152,2,20,150,1,9.537,0.421,0.173,0.192,214,24808,7307,32115,284,4
"ge_zu_43",6,"Das Monokelist eine Sehhilfe, die",149,2,24,144,0,10.241,0.537,0.099,0.228,198,22171,6314,28485,314,4
"ge_zu_43",7,"Eine Weinprobe ist die sensorische",198,3,26,198,0,9.588,0.763,0.158,0.233,197,29878,9070,38948,305,4
"ge_zu_43",9,"Der Imker beschäftigt sich mit",173,2,23,146,0,11.47,0.549,0.111,0.188,201,26002,3411,29413,353,2
"ge_zu_44",1,"In der alten römischen Religion",174,4,13,150,1,9.061,0.707,0.177,0.106,182,23963,3344,27307,382,2
"ge_zu_44",10,"Eine Nationalflagge symbolisiert als Flagge",180,8,9,123,0,11.14,0.489,0.14,0.08,161,18660,1151,19811,545,4
"ge_zu_44",11,"Die Internationale Union für Naturschutz",171,2,9,125,0,11.064,0.509,0.133,0.076,173,20684,1000,21684,473,3
"ge_zu_44",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,2,6,122,0,10.234,0.425,0.157,0.049,185,22183,389,22572,425,3
"ge_zu_44",2,"Das Wort Shaka, begleitet von",159,4,9,118,0,11.534,0.994,0.079,0.109,170,18630,1432,20062,476,4
"ge_zu_44",3,"Im Leistungssport ist Doping die",190,4,11,138,0,11.183,0.453,0.117,0.075,156,20879,696,21575,528,3
"ge_zu_44",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,4,10,130,0,10.702,0.511,0.108,0.081,174,21884,766,22650,477,1
"ge_zu_44",5,"Der Weltumwelttag oder auch Tag",152,3,8,124,0,10.673,0.553,0.211,0.1,172,19095,2246,21341,427,4
"ge_zu_44",6,"Das Monokelist eine Sehhilfe, die",149,1,6,110,0,10.573,0.591,0.198,0.066,173,18642,349,18991,471,3
"ge_zu_44",7,"Eine Weinprobe ist die sensorische",198,3,16,144,0,10.563,0.566,0.072,0.128,169,22844,1532,24376,487,3
"ge_zu_44",8,"Orangensaft ist ein Fruchtsaft, der",132,5,5,113,0,10.495,0.409,0.275,0.05,168,17617,1379,18996,417,4
"ge_zu_44",9,"Der Imker beschäftigt sich mit",173,3,12,132,0,10.575,0.532,0.123,0.104,174,20927,2049,22976,452,2
"ge_zu_45",1,"In der alten römischen Religion",174,32,31,372,0,5.961,0.282,0.577,0.173,196,55454,17424,72878,143,4
"ge_zu_45",10,"Eine Nationalflagge symbolisiert als Flagge",180,24,27,329,0,5.793,0.278,0.506,0.181,236,65359,12221,77580,139,3
"ge_zu_45",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,28,35,328,0,6.133,0.262,0.55,0.221,224,57605,15926,73531,131,4
"ge_zu_45",3,"Im Leistungssport ist Doping die",190,36,31,386,0,6.031,0.163,0.521,0.182,214,65900,16820,82720,138,4
"ge_zu_45",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,35,21,341,0,5.53,0.256,0.503,0.135,222,62886,12720,75606,143,3
"ge_zu_45",5,"Der Weltumwelttag oder auch Tag",152,32,24,323,0,5.983,0.132,0.482,0.158,223,59129,12926,72055,127,4
"ge_zu_45",8,"Orangensaft ist ein Fruchtsaft, der",132,23,28,302,0,6.89,0.394,0.513,0.226,236,52714,18693,71407,111,4
"ge_zu_45",9,"Der Imker beschäftigt sich mit",173,26,29,327,0,6,0.277,0.426,0.181,242,64767,14284,79051,131,4
"ge_zu_46",1,"In der alten römischen Religion",174,2,18,231,0,6.679,0.575,0.36,0.14,238,48791,6295,55086,190,4
"ge_zu_46",10,"Eine Nationalflagge symbolisiert als Flagge",180,1,20,240,0,7.356,0.428,0.43,0.156,233,48336,7647,55983,193,4
"ge_zu_46",11,"Die Internationale Union für Naturschutz",171,1,30,261,0,7.155,0.52,0.359,0.2,234,49389,11668,61057,168,3
"ge_zu_46",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,1,19,214,0,7.655,0.369,0.352,0.125,244,44673,7604,52277,184,3
"ge_zu_46",2,"Das Wort Shaka, begleitet von",159,1,24,218,0,6.841,0.428,0.312,0.203,238,40891,11017,51908,184,4
"ge_zu_46",3,"Im Leistungssport ist Doping die",190,0,27,254,0,7.636,0.379,0.301,0.172,234,52201,7336,59537,191,3
"ge_zu_46",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,1,27,238,0,7.318,0.367,0.316,0.176,239,46716,10234,56950,190,3
"ge_zu_46",5,"Der Weltumwelttag oder auch Tag",152,1,29,206,0,7.108,0.421,0.31,0.225,240,42175,7343,49518,184,4
"ge_zu_46",6,"Das Monokelist eine Sehhilfe, die",149,3,25,240,0,7.575,0.456,0.359,0.195,237,44290,12533,56823,157,3
"ge_zu_46",7,"Eine Weinprobe ist die sensorische",198,1,29,289,2,6.635,0.182,0.347,0.15,230,56499,10048,66547,179,3
"ge_zu_46",8,"Orangensaft ist ein Fruchtsaft, der",132,1,31,215,0,7.497,0.318,0.333,0.265,228,39492,9485,48977,162,4
"ge_zu_46",9,"Der Imker beschäftigt sich mit",173,1,25,266,0,7.592,0.358,0.434,0.184,230,47647,13409,61056,170,4
"ge_zu_47",1,"In der alten römischen Religion",174,2,28,214,0,8.383,0.402,0.188,0.218,183,29444,9767,39211,266,3
"ge_zu_47",10,"Eine Nationalflagge symbolisiert als Flagge",180,2,18,184,0,9.06,0.494,0.16,0.16,188,27627,6898,34525,313,4
"ge_zu_47",2,"Das Wort Shaka, begleitet von",159,2,21,183,1,8.853,0.308,0.205,0.172,193,28331,6985,35316,270,4
"ge_zu_47",3,"Im Leistungssport ist Doping die",190,3,15,196,0,9.299,0.411,0.193,0.136,184,31056,4953,36009,317,4
"ge_zu_47",5,"Der Weltumwelttag oder auch Tag",152,4,22,167,0,9.736,0.507,0.181,0.19,176,25405,4033,29438,310,4
"ge_zu_47",6,"Das Monokelist eine Sehhilfe, die",149,0,25,196,3,8.636,0.497,0.177,0.212,186,24203,12239,36442,245,4
"ge_zu_47",7,"Eine Weinprobe ist die sensorische",198,3,19,196,2,9.652,0.389,0.151,0.144,181,28921,6618,35539,334,4
"ge_zu_47",8,"Orangensaft ist ein Fruchtsaft, der",132,3,19,160,0,10.522,0.311,0.232,0.172,173,21135,6534,27669,286,3
"ge_zu_47",9,"Der Imker beschäftigt sich mit",173,2,19,195,0,9.703,0.451,0.154,0.203,186,27145,9062,36207,287,3
"ge_zu_48",1,"In der alten römischen Religion",174,17,24,213,0,10.08,0.454,0.188,0.219,192,30196,10614,40810,256,3
"ge_zu_48",10,"Eine Nationalflagge symbolisiert als Flagge",180,6,15,150,0,11.496,0.5,0.142,0.142,190,26125,2435,28560,378,4
"ge_zu_48",11,"Die Internationale Union für Naturschutz",171,9,20,200,0,10.189,0.404,0.262,0.189,189,29435,8354,37789,272,4
"ge_zu_48",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,10,20,163,0,10.165,0.388,0.223,0.188,191,25821,5231,31052,309,4
"ge_zu_48",2,"Das Wort Shaka, begleitet von",159,12,34,210,0,9.187,0.472,0.217,0.3,182,25102,13139,38241,249,4
"ge_zu_48",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,12,22,215,0,10.691,0.539,0.202,0.194,189,27998,12704,40702,265,4
"ge_zu_48",5,"Der Weltumwelttag oder auch Tag",152,9,22,164,0,10.298,0.5,0.189,0.226,184,25054,5071,30125,303,4
"ge_zu_48",6,"Das Monokelist eine Sehhilfe, die",149,15,25,205,0,8.931,0.477,0.198,0.267,188,27160,11410,38570,232,4
"ge_zu_48",8,"Orangensaft ist ein Fruchtsaft, der",132,6,17,151,0,11.11,0.432,0.264,0.198,179,20489,6476,26965,294,4
"ge_zu_48",9,"Der Imker beschäftigt sich mit",173,9,24,207,0,9.642,0.607,0.209,0.194,192,30203,9447,39650,262,3
"ge_zu_49",1,"In der alten römischen Religion",174,2,35,271,0,8.561,0.425,0.197,0.317,244,43406,22674,66080,158,3
"ge_zu_49",11,"Die Internationale Union für Naturschutz",171,2,34,244,0,10.124,0.509,0.252,0.26,218,36098,17121,53219,193,4
"ge_zu_49",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,2,23,194,0,9.347,0.406,0.228,0.228,213,31639,9753,41392,232,3
"ge_zu_49",2,"Das Wort Shaka, begleitet von",159,2,27,215,0,8.693,0.371,0.212,0.28,230,31771,17759,49530,193,4
"ge_zu_49",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,1,31,291,0,9.62,0.417,0.237,0.288,222,39508,25066,64574,167,3
"ge_zu_49",5,"Der Weltumwelttag oder auch Tag",152,2,23,248,0,8.578,0.592,0.321,0.232,224,34539,21101,55640,164,4
"ge_zu_49",7,"Eine Weinprobe ist die sensorische",198,4,34,227,0,8.315,0.343,0.195,0.214,208,38164,8975,47139,252,3
"ge_zu_49",8,"Orangensaft ist ein Fruchtsaft, der",132,2,27,237,0,9.286,0.447,0.279,0.297,224,31634,21436,53070,149,4
"ge_zu_49",9,"Der Imker beschäftigt sich mit",173,4,20,190,2,9.385,0.457,0.213,0.181,234,37072,7442,44514,233,2
"ge_zu_50",1,"In der alten römischen Religion",174,16,51,287,0,6.782,0.77,0.331,0.294,218,47288,15173,62461,167,4
"ge_zu_50",10,"Eine Nationalflagge symbolisiert als Flagge",180,9,55,307,0,6.555,0.294,0.294,0.341,226,48678,20626,69304,156,3
"ge_zu_50",11,"Die Internationale Union für Naturschutz",171,12,54,323,0,7.409,0.31,0.284,0.327,227,52771,20450,73221,140,4
"ge_zu_50",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,13,49,266,0,7.392,0.288,0.278,0.333,215,40533,16785,57318,167,3
"ge_zu_50",2,"Das Wort Shaka, begleitet von",159,25,59,305,0,6.237,0.346,0.338,0.407,206,40251,22561,62812,152,4
"ge_zu_50",3,"Im Leistungssport ist Doping die",190,21,50,313,0,7.6,0.284,0.274,0.32,211,49952,15936,65888,173,4
"ge_zu_50",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,16,50,328,0,6.406,0.356,0.339,0.303,214,47230,22906,70136,154,3
"ge_zu_50",5,"Der Weltumwelttag oder auch Tag",152,12,42,287,0,6.525,0.546,0.412,0.309,217,45106,17171,62277,146,4
"ge_zu_50",6,"Das Monokelist eine Sehhilfe, die",149,12,40,284,0,6.586,0.356,0.346,0.248,222,42028,21029,63057,142,3
"ge_zu_50",7,"Eine Weinprobe ist die sensorische",198,12,51,281,0,7.032,0.303,0.256,0.292,219,46374,15134,61508,193,4
"ge_zu_50",8,"Orangensaft ist ein Fruchtsaft, der",132,12,35,226,0,6.881,0.303,0.342,0.267,219,35584,13964,49548,160,2
"ge_zu_50",9,"Der Imker beschäftigt sich mit",173,8,61,331,0,6.472,0.329,0.319,0.356,226,50096,24815,74911,139,4
"ge_zu_51",10,"Eine Nationalflagge symbolisiert als Flagge",180,6,42,217,0,11.515,0.539,0.226,0.301,201,31460,12073,43533,248,3
"ge_zu_51",11,"Die Internationale Union für Naturschutz",171,2,26,189,0,11.111,0.333,0.15,0.197,207,30196,9017,39213,262,4
"ge_zu_51",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,4,33,200,0,11.926,0.388,0.168,0.319,203,28510,12060,40570,237,3
"ge_zu_51",5,"Der Weltumwelttag oder auch Tag",152,5,37,216,0,10.445,0.48,0.167,0.333,196,26778,15515,42293,216,3
"ge_zu_51",6,"Das Monokelist eine Sehhilfe, die",149,6,33,230,0,10.435,0.416,0.222,0.282,197,25531,19773,45304,197,3
"ge_zu_51",7,"Eine Weinprobe ist die sensorische",198,5,27,200,0,10.864,0.434,0.162,0.19,207,32403,8950,41353,287,4
"ge_zu_51",8,"Orangensaft ist ein Fruchtsaft, der",132,4,24,162,0,12.085,0.697,0.271,0.294,195,19221,12379,31600,251,3
"ge_zu_51",9,"Der Imker beschäftigt sich mit",173,2,25,179,0,10.773,0.48,0.161,0.254,200,27849,8025,35874,289,4
"ge_zu_54",1,"In der alten römischen Religion",174,10,28,221,0,7.25,0.345,0.175,0.175,227,39208,11063,50271,208,3
"ge_zu_54",10,"Eine Nationalflagge symbolisiert als Flagge",180,10,17,211,0,7.027,0.45,0.276,0.138,213,34233,10688,44921,240,4
"ge_zu_54",11,"Die Internationale Union für Naturschutz",171,6,21,214,0,8.545,0.398,0.338,0.169,224,40035,7935,47970,214,2
"ge_zu_54",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,13,24,228,0,7.718,0.294,0.282,0.176,213,37207,11253,48460,198,4
"ge_zu_54",2,"Das Wort Shaka, begleitet von",159,16,22,224,0,7.749,0.465,0.23,0.2,205,34328,11604,45932,208,4
"ge_zu_54",3,"Im Leistungssport ist Doping die",190,8,29,252,0,7.963,0.211,0.17,0.164,207,41264,10876,52140,219,4
"ge_zu_54",6,"Das Monokelist eine Sehhilfe, die",149,10,24,220,0,8.173,0.315,0.3,0.192,214,33215,13812,47027,190,3
"ge_zu_54",7,"Eine Weinprobe ist die sensorische",198,6,23,221,0,7.707,0.364,0.233,0.132,200,39003,5290,44293,268,4
"ge_zu_54",8,"Orangensaft ist ein Fruchtsaft, der",132,6,17,179,0,8.203,0.227,0.288,0.144,205,32695,4084,36779,215,4
"ge_zu_54",9,"Der Imker beschäftigt sich mit",173,12,26,228,0,8.041,0.306,0.259,0.168,209,37421,10322,47743,217,3
"ge_zu_55",1,"In der alten römischen Religion",174,22,18,247,0,6.161,0.511,0.347,0.147,265,55430,10019,65449,160,2
"ge_zu_55",10,"Eine Nationalflagge symbolisiert als Flagge",180,4,17,185,0,8.975,0.383,0.291,0.157,243,41075,3944,45019,240,4
"ge_zu_55",11,"Die Internationale Union für Naturschutz",171,10,13,219,0,7.58,0.287,0.348,0.085,241,48979,3871,52850,194,4
"ge_zu_55",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,14,11,179,0,7.583,0.281,0.306,0.083,253,41212,4035,45247,212,2
"ge_zu_55",2,"Das Wort Shaka, begleitet von",159,22,21,239,0,6.608,0.377,0.262,0.163,266,49965,13551,63516,150,4
"ge_zu_55",4,"Der Beutelwolf, auch Tasmanischer Tiger",180,22,20,283,0,5.856,0.333,0.357,0.14,271,66269,10513,76782,141,2
"ge_zu_55",5,"Der Weltumwelttag oder auch Tag",152,18,24,267,0,6.647,0.27,0.406,0.18,260,56250,13256,69506,131,1
"ge_zu_55",6,"Das Monokelist eine Sehhilfe, die",149,28,24,281,0,5.949,0.383,0.373,0.134,257,52353,19903,72256,124,4
"ge_zu_55",7,"Eine Weinprobe ist die sensorische",198,12,16,250,0,6.364,0.202,0.305,0.09,267,63196,3502,66698,178,2
"ge_zu_55",8,"Orangensaft ist ein Fruchtsaft, der",132,6,24,216,0,7.369,0.341,0.387,0.279,240,40543,11228,51771,153,4
"ge_zu_55",9,"Der Imker beschäftigt sich mit",173,10,15,251,0,6.216,0.237,0.383,0.106,272,59034,9160,68194,152,3
"ge_zu_6",1,"In der alten römischen Religion",174,5,42,300,0,7.08,0.167,0.269,0.263,272,56425,25236,81661,128,4
"ge_zu_6",10,"Eine Nationalflagge symbolisiert als Flagge",180,9,23,258,0,6.778,0.233,0.367,0.177,280,61304,10984,72288,149,3
"ge_zu_6",11,"Die Internationale Union für Naturschutz",171,7,39,292,0,6.896,0.281,0.361,0.243,274,59934,20165,80099,128,4
"ge_zu_6",12,"Ein Fahrzeugkennzeichen ist ein Metall-",160,4,24,259,0,6.443,0.206,0.295,0.187,281,58238,14650,72888,132,4
